family,family_label,task,task_label,scenario,scenario_label,model,model_label,seed,metric,value
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,189,F1,0.34677248677248673
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,190,F1,0.2293325193325193
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,191,F1,0.3078835978835979
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,192,F1,0.30603174603174604
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,193,F1,0.15995670995670996
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,194,F1,0.1777248677248677
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,195,F1,0.3919576719576719
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,196,F1,0.3327657527657528
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,197,F1,0.27544973544973544
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,198,F1,0.3059259259259259
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,199,F1,0.2453535353535353
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,200,F1,0.2404232804232804
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,201,F1,0.28514189514189514
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,202,F1,0.2526455026455026
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,203,F1,0.2554497354497354
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,204,F1,0.2552380952380952
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,205,F1,0.21742183742183746
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,206,F1,0.23142857142857146
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,207,F1,0.2678835978835979
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,208,F1,0.2661904761904762
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,209,F1,0.2184656084656085
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,210,F1,0.19015873015873014
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,211,F1,0.1835978835978836
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,212,F1,0.17349206349206348
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,213,F1,0.26825396825396824
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,214,F1,0.15105820105820106
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,215,F1,0.3508080808080808
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,216,F1,0.19537240537240536
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,217,F1,0.2554112554112554
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,218,F1,0.283015873015873
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,219,F1,0.3337181337181337
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,220,F1,0.2673544973544973
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,221,F1,0.30102453102453103
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,pysr,PySR,222,F1,0.25945609945609943
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,123,F1,0.2886243386243386
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,124,F1,0.3289033189033189
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,125,F1,0.3155026455026455
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,126,F1,0.3585714285714285
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,127,F1,0.2977777777777778
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,128,F1,0.2885714285714285
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,129,F1,0.2956613756613757
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,130,F1,0.3862097162097162
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,131,F1,0.3028571428571428
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,132,F1,0.35074074074074074
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,133,F1,0.3368879268879269
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,134,F1,0.3264694564694565
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,135,F1,0.27216931216931217
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,136,F1,0.38412698412698415
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,137,F1,0.3314814814814815
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,138,F1,0.3477777777777778
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,139,F1,0.2647089947089947
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,140,F1,0.27264550264550264
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,141,F1,0.33365079365079364
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,142,F1,0.2756709956709956
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,143,F1,0.29735449735449737
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,144,F1,0.35338624338624336
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,145,F1,0.33968253968253964
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,146,F1,0.3028042328042328
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,147,F1,0.3494179894179894
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,148,F1,0.2804232804232804
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,149,F1,0.3256084656084656
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,150,F1,0.40015873015873016
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,151,F1,0.3453968253968254
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,152,F1,0.3392592592592593
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,153,F1,0.3377777777777778
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,154,F1,0.3305820105820106
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,155,F1,0.34074074074074073
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,156,F1,0.3666137566137566
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,157,F1,0.31566137566137564
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,158,F1,0.3248677248677249
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,159,F1,0.336984126984127
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,160,F1,0.3576190476190476
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,161,F1,0.283015873015873
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,162,F1,0.3052092352092352
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,163,F1,0.32116402116402115
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,164,F1,0.3285714285714285
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,165,F1,0.3592063492063492
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,166,F1,0.3505291005291005
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,167,F1,0.3092592592592593
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,168,F1,0.3438624338624338
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,169,F1,0.3082010582010582
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,170,F1,0.3782010582010582
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,171,F1,0.3142857142857143
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,172,F1,0.2814285714285714
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,173,F1,0.342063492063492
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,174,F1,0.3367195767195767
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,175,F1,0.3433333333333333
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,176,F1,0.29662818662818663
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,177,F1,0.2319047619047619
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,178,F1,0.3234391534391534
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,179,F1,0.3457142857142857
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,180,F1,0.34068783068783065
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,181,F1,0.2928571428571428
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,182,F1,0.3237566137566137
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,183,F1,0.2765079365079365
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,184,F1,0.3742328042328042
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,185,F1,0.3282539682539683
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,186,F1,0.3049206349206349
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,187,F1,0.2787830687830688
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,188,F1,0.3573015873015873
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,189,F1,0.3274074074074074
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,190,F1,0.33989417989417986
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,191,F1,0.34703703703703703
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,192,F1,0.38052910052910055
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,193,F1,0.25227513227513226
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,194,F1,0.36026455026455023
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,195,F1,0.3778835978835979
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,196,F1,0.3868783068783069
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,197,F1,0.31269841269841264
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,198,F1,0.3270899470899471
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,199,F1,0.3486772486772487
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,200,F1,0.2743386243386243
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,201,F1,0.3844444444444444
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,202,F1,0.3188359788359788
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,203,F1,0.291957671957672
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,204,F1,0.3753968253968253
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,205,F1,0.29984126984126985
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,206,F1,0.3521164021164021
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,207,F1,0.295978835978836
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,208,F1,0.385978835978836
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,209,F1,0.3232275132275132
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,210,F1,0.2864021164021164
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,211,F1,0.28021164021164024
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,212,F1,0.3644444444444445
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,213,F1,0.2695767195767196
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,214,F1,0.2615873015873016
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,215,F1,0.3764550264550264
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,216,F1,0.2973689273689273
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,217,F1,0.3293121693121693
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,218,F1,0.2513227513227513
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,219,F1,0.3447186147186148
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,220,F1,0.35703703703703704
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,221,F1,0.3375661375661376
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,random_forest,Random Forest,222,F1,0.35672919672919673
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,123,F1,0.2396825396825397
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,124,F1,0.2523809523809524
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,125,F1,0.2438095238095238
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,126,F1,0.2108994708994709
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,127,F1,0.22417989417989406
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,128,F1,0.2501587301587301
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,129,F1,0.2207551707551708
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,130,F1,0.2332804232804233
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,131,F1,0.23825396825396825
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,132,F1,0.2582010582010581
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,133,F1,0.2612265512265512
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,134,F1,0.2617075517075517
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,135,F1,0.27158730158730154
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,136,F1,0.2561904761904762
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,137,F1,0.2367724867724868
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,138,F1,0.2115873015873016
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,139,F1,0.19968253968253968
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,140,F1,0.21105820105820106
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,141,F1,0.2340740740740741
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,142,F1,0.20805194805194807
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,143,F1,0.19227513227513227
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,144,F1,0.2898941798941799
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,145,F1,0.2583068783068783
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,146,F1,0.1851851851851852
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,147,F1,0.22624338624338625
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,148,F1,0.18883597883597888
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,149,F1,0.25042328042328044
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,150,F1,0.2451322751322751
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,151,F1,0.2610726310726311
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,152,F1,0.2194179894179894
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,153,F1,0.2607936507936508
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,154,F1,0.263968253968254
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,155,F1,0.32116402116402115
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,156,F1,0.2414814814814815
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,157,F1,0.2631216931216931
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,158,F1,0.26661375661375664
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,159,F1,0.22825396825396824
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,160,F1,0.2393650793650793
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,161,F1,0.1734920634920635
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,162,F1,0.2795767195767196
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,163,F1,0.2071428571428572
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,164,F1,0.1949206349206349
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,165,F1,0.2859259259259259
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,166,F1,0.2262962962962963
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,167,F1,0.19783068783068786
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,168,F1,0.1832804232804233
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,169,F1,0.2306878306878307
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,170,F1,0.2123809523809524
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,171,F1,0.2573544973544973
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,172,F1,0.16052910052910052
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,173,F1,0.28323713323713323
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,174,F1,0.2469312169312169
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,175,F1,0.21978835978835976
family1_no_clr_microbiome_raw,Familia 1: microbioma sin CLR,classification,Clasificacion,A_environment,A,tabiclv2,TabICLv2,176,F1,0.2757816257816258
